fault_id,fault_description,report_date,is_treatmented,treatment_date,fault_level,reporter_employee_id,repaired_employee_id,facility_id
1905,Summer service cultural begin ask.,2021-05-11,1,2022-02-07,2,896544,900352,512
1906,Life true state window wrong news.,2021-05-21,0,,2,907528,,87
1907,Economic either out among. Front fly eye major.,2021-07-25,1,2021-09-26,1,897035,907424,999
1908,Pay sell late. Out office letter.,2021-11-06,0,,4,895842,,193
1909,Guess drive piece they improve too citizen week.,2022-02-10,1,2022-04-21,2,898894,899773,938
1910,Four allow ball effect actually nothing.,2021-01-23,0,,5,901512,,912
1911,Build fish good local remain ability traditional.,2020-11-27,1,2021-08-30,4,899480,892833,817
1912,Guess whether serve raise easy Mr.,2021-01-26,0,,4,906834,,71
1913,Both read lawyer. Manage voice rate ability.,2020-07-16,1,2021-12-17,3,898476,892675,418
1914,Moment staff bad nature. Nor can bag provide.,2021-08-21,1,2021-10-25,2,898800,901793,484
1915,Wear central always. Talk fall Democrat tonight.,2022-03-25,0,,1,898348,,390
1916,Cup picture here prove population pattern close.,2021-04-30,1,2021-12-09,5,894242,895685,476
1917,Gun information fact little worker one toward.,2021-10-25,1,2022-03-14,3,898104,903277,911
1918,Energy college health step focus opportunity.,2021-04-09,0,,3,895645,,790
1919,Adult onto also system south compare.,2022-01-16,1,2022-03-28,3,897006,890703,21
1920,Challenge culture hospital accept.,2020-06-13,1,2021-03-11,4,899812,898704,512
1921,Enter doctor ten short.,2021-08-17,1,2021-11-08,3,897321,889571,977
1922,The culture enough radio.,2020-07-11,1,2021-01-04,2,898594,895092,102
1923,Director pretty production seem.,2022-06-03,0,,2,893173,,555
1924,Management author southern claim.,2021-04-06,0,,2,906665,,767
1925,Forget tax operation property focus individual.,2020-09-28,0,,5,908586,,80
1926,Wonder three stuff. Church left idea benefit.,2022-04-25,1,2022-05-22,1,904152,894264,357
1927,Film manage simply will middle production level.,2022-03-26,1,2022-05-14,5,908729,895221,310
1928,Network course house current.,2021-03-10,1,2021-05-17,5,899613,906166,8
1929,Fly nice enjoy recognize address.,2021-02-26,1,2021-05-27,1,899278,889037,991
1930,Young share first toward hope control.,2020-09-10,0,,5,894533,,895
1931,Professor billion everyone generation hot.,2022-01-21,0,,5,907164,,617
1932,Yes against whom size left. Moment fine it.,2020-06-24,0,,3,891210,,283
1933,Involve picture seven others memory nor.,2022-03-24,0,,2,897802,,450
1934,Beat thought door business.,2020-11-28,0,,1,890278,,911
1935,Summer offer there majority.,2021-06-04,1,2021-11-14,3,901674,896218,11
1936,Base east oil might newspaper.,2021-12-18,1,2022-03-10,5,899290,894972,586
1937,Cell red grow over.,2021-10-01,0,,1,906549,,947
1938,Owner day break should check six.,2020-12-16,1,2022-03-18,2,902038,901405,386
1939,Dog husband peace behind but.,2020-12-16,1,2021-05-24,3,890043,893076,900
1940,Argue issue develop window produce.,2022-01-12,1,2022-02-03,2,890432,907363,571
1941,Government miss month sure it whose.,2020-12-04,0,,3,890716,,632
1942,Easy cover look question close.,2022-01-12,0,,5,892911,,41
1943,Attack fly although know.,2020-11-24,0,,3,894908,,40
1944,Blue matter since family.,2021-08-01,0,,5,893017,,856
1945,Together get shake single create tell respond.,2020-10-17,1,2022-06-07,5,896434,907227,148
1946,Commercial plant theory none.,2020-12-28,1,2022-03-27,3,892864,895573,115
1947,Who through many attack pattern.,2021-11-18,0,,3,906871,,428
1948,People nor avoid which.,2021-06-17,0,,3,896747,,275
1949,Line war sense most yet perhaps either.,2022-03-28,1,2022-04-25,3,904205,906123,391
1950,Raise cut majority bar technology.,2021-04-06,0,,4,895362,,407
1951,Popular on responsibility deal purpose design.,2020-11-30,0,,5,900001,,969
1952,Nearly hospital detail son lose before.,2021-06-29,1,2022-05-29,3,897762,895757,230
1953,Free authority number day.,2021-09-29,0,,4,904305,,30
1954,Ask bag these court travel west either.,2021-11-24,0,,2,897587,,458
1955,Turn budget president term begin other owner.,2020-08-11,0,,3,890171,,143
1956,Person miss another create.,2021-11-20,1,2022-05-21,4,902762,892755,416
1957,As news threat thing why choose production.,2021-02-19,1,2021-08-22,2,896672,890542,668
1958,Strategy future society exist.,2020-06-17,0,,1,902409,,511
1959,Fish cost hotel upon class century town.,2021-07-04,1,2022-01-20,1,907256,892933,545
1960,Environment read seat myself.,2021-04-03,0,,2,897026,,888
1961,List usually institution. Left low official.,2021-12-05,1,2022-05-31,3,906618,903527,569
1962,Fish attorney authority after even onto hot act.,2021-11-25,1,2022-03-29,2,890305,900300,820
1963,Interesting pretty reflect act mean too.,2020-09-25,1,2022-03-09,4,897050,899621,217
1964,View military site why.,2022-02-15,0,,3,891191,,747
1965,Check bad learn probably loss.,2021-03-14,0,,1,897945,,829
1966,Result increase model you. Cut toward onto cut.,2021-08-17,0,,3,904030,,352
1967,Concern get provide front.,2021-01-26,0,,5,895068,,332
1968,Sort commercial guess receive want environment.,2020-07-12,0,,5,904638,,523
1969,Dream throw she half.,2021-12-14,0,,4,893638,,105
1970,With mean consumer these. Decade I fear.,2021-10-06,0,,5,890987,,985
1971,None ball interview yourself computer.,2021-03-26,1,2021-11-27,1,895455,892512,659
1972,Poor education behind actually direction.,2020-10-12,0,,3,906438,,592
1973,Crime various agency thus fish.,2021-12-24,1,2022-03-17,3,893196,903787,442
1974,Police five cause.,2021-07-26,1,2021-11-05,5,895319,893680,512
1975,Their growth keep miss could activity.,2020-11-22,0,,5,898369,,609
1976,Range price itself. Safe standard lead end.,2022-01-19,0,,4,905132,,726
1977,Government production begin.,2020-09-29,1,2021-07-19,2,896373,891209,918
1978,City million event rather.,2021-08-25,0,,5,890952,,417
1979,Medical bring many eat decision hospital.,2022-05-23,1,2022-06-06,3,890910,897719,58
1980,Agree difference company trade fund.,2021-10-11,0,,2,908810,,418
1981,Rise lose teacher allow career fill sell feeling.,2020-09-26,1,2021-11-24,5,905041,902544,269
1982,Difficult time country five which.,2022-02-01,1,2022-04-12,4,894842,898213,503
1983,Total activity front box.,2021-08-27,0,,4,889031,,965
1984,Right letter help in power action under.,2021-04-14,1,2021-05-03,5,892089,891654,88
1985,Sound cause treatment page chance.,2021-10-27,1,2021-11-28,3,904798,893201,914
1986,Side north debate style then trade reality road.,2021-05-29,1,2021-08-02,5,889007,900928,103
1987,Medical exist decide really center send forward.,2020-11-15,1,2021-02-04,2,898755,895931,833
1988,Generation level maybe.,2021-02-17,0,,2,906428,,605
1989,Discussion value power side get.,2021-05-31,1,2021-09-11,3,897245,906158,86
1990,Share sea move bill.,2021-11-02,0,,2,897261,,959
1991,Condition weight leg say.,2021-05-20,1,2021-05-20,4,906773,895760,359
1992,New protect certainly son.,2020-06-26,1,2021-03-12,5,891072,906695,363
1993,Late simple under inside guy similar perform.,2022-05-08,1,2022-05-08,5,892179,894617,147
1994,Mind leg task game much.,2020-09-21,0,,1,899691,,210
1995,Value could senior woman.,2020-09-24,1,2021-07-26,5,904957,906332,672
1996,Deep employee argue kid because.,2020-06-25,1,2020-08-31,4,896476,900543,14
1997,Top because tell matter rock pay.,2020-07-02,1,2022-05-11,4,894442,905760,332
1998,Common economic local memory fund.,2021-08-30,1,2021-12-27,3,906766,906845,445
1999,Skin model hard all.,2022-03-03,0,,2,898748,,90
2000,Century appear air mission authority.,2020-12-05,0,,5,905780,,865
